LOC,Cyclomatic_Complexity,Maintainability_Index,PEP8_Violations,Security_Issues,Defect_Prone
72,2.6666666666666665,51.72176223089769,3,5,0
0,0.0,0.0,0,0,1
55,1.3333333333333333,55.45875679720613,3,0,1
34,1.25,100.0,0,0,0
416,1.8571428571428568,45.79206265363715,12,6,0
153,1.6,71.9894151091499,5,2,0
0,0.0,0.0,0,0,1
105,1.0,47.74237697082678,2,0,1
1368,1.7457627118644068,32.108682085789575,15,34,1
2062,1.376470588235294,28.22283343650196,33,3,0
432,1.0,100.0,17,0,0
0,0.0,0.0,0,0,1
782,3.164179104477612,6.166252982431794,6,110,0
388,1.3846153846153846,37.2528944969154,4,3,0
309,2.64,44.521942126925,5,33,0
162,5.3,49.22857873330063,2,27,0
0,0.0,0.0,0,0,1
579,6.2727272727272725,36.94946658464752,4,40,0
39,1.0,100.0,0,0,1
98,2.0,59.48707755448689,6,9,1
774,1.912280701754386,21.30721945833056,33,37,0
60,2.25,66.41264518383984,0,3,0
391,2.933333333333333,34.356554286865816,8,43,0
1719,2.956140350877193,0.0,62,165,0
154,1.4375,54.98948942836175,9,2,0
957,1.7733333333333334,19.519138414459903,37,34,0
864,2.381818181818182,25.281337549280572,48,36,0
1005,1.9052631578947368,7.971142389601428,30,66,0
149,2.0,51.71275856276864,3,7,0
0,0.0,0.0,0,0,1
2654,2.2443181818181817,0.0,84,127,0
734,2.183098591549296,19.06514105084469,20,33,0
72,1.6,80.15247437463523,0,0,0
262,1.5384615384615383,55.13727620024845,10,4,0
751,2.8684210526315788,26.352939284876395,19,30,0
342,3.4705882352941178,47.5632016985601,15,24,1
0,0.0,0.0,0,0,1
1677,4.25,0.0,25,242,0
274,3.4705882352941178,46.60234156131815,6,25,0
4,0.0,0.0,0,0,1
33,1.0,79.3292171916716,0,0,1
607,3.65,33.374559421736635,12,6,0
2186,1.84,14.01279444038011,80,71,0
1071,1.2459016393442623,26.96015571617489,49,5,0
671,1.3225806451612905,40.40020704989038,19,2,0
991,1.4137931034482758,34.38672507092807,22,7,0
219,1.3571428571428572,56.87756925520792,7,2,0
436,1.3333333333333333,44.96489310448768,7,4,0
0,0.0,0.0,0,0,1
879,1.2727272727272727,35.77594164269307,55,5,0
812,1.2745098039215683,37.32091448877633,32,6,0
477,1.0285714285714285,100.0,14,0,0
741,2.1463414634146343,24.340621896832165,35,6,0
1280,1.5593220338983051,21.017410454671364,42,21,0
2946,1.7019230769230769,0.0,115,29,0
301,1.0,64.52223446696331,4,0,1
321,1.7,45.23115833652883,3,9,0
369,1.1363636363636365,48.48818543633016,14,0,0
0,0.0,0.0,0,0,1
376,1.8421052631578947,44.09851650541847,14,13,0
754,2.1818181818181817,38.38159616613384,18,9,0
275,1.1538461538461535,53.54820934164552,11,0,0
1003,2.018867924528302,24.675929023828413,43,18,0
216,1.1538461538461535,57.9501419857554,12,1,0
589,1.5,36.74446920017418,14,12,0
293,2.294117647058824,43.4204521697452,9,17,0
471,2.0,37.67992235321727,17,11,0
54,1.4,100.0,1,0,0
172,1.3636363636363635,57.18471370164959,8,1,0
118,1.625,68.22529445243109,7,0,0
0,0.0,0.0,0,0,1
1128,1.945454545454545,19.5723886901436,35,25,0
3096,1.708029197080292,0.0,136,33,0
280,1.0,100.0,8,0,0
3635,1.1923076923076923,17.01384286346669,82,6,0
109,1.0,100.0,4,0,0
186,3.875,71.55087327601373,6,0,0
241,1.2,48.56080559180349,3,2,1
930,1.25,30.046027308234457,30,4,0
0,0.0,0.0,0,0,1
683,3.7586206896551726,32.63926237618543,15,39,0
334,4.071428571428571,27.75231077534861,2,73,0
0,0.0,0.0,0,0,1
192,3.3846153846153846,37.26035355997529,2,24,0
51,2.0,70.9239153884804,1,0,0
73,5.166666666666667,41.82757058390041,1,19,0
11,5.0,68.56272000955899,0,4,0
87,2.4285714285714284,66.8026886311272,1,8,1
67,2.0,68.5202785410694,0,4,1
0,0.0,0.0,0,0,1
487,6.476190476190476,16.214973210523215,8,84,0
825,14.894736842105264,0.0,13,238,0
1179,5.803030303030303,0.0,33,279,0
0,0.0,0.0,0,0,1
1185,3.770114942528736,0.0,15,222,0
700,4.535714285714286,26.932232688770583,10,93,0
109,7.142857142857143,44.13463557525948,4,34,0
729,5.372549019607843,0.0,16,201,0
0,0.0,0.0,0,0,1
80,8.4,48.91989071379837,2,29,1
188,3.333333333333333,44.93533103725377,2,17,0
0,0.0,0.0,0,0,1
346,3.0454545454545454,36.92460451822875,12,33,0
313,7.357142857142857,28.926619051270205,5,76,0
1103,3.0869565217391304,12.066545456415597,26,122,0
206,4.3,44.02464052406477,4,31,0
932,5.590909090909091,0.0,15,260,0
25,2.5,100.0,2,1,1
0,0.0,0.0,0,0,1
86,8.2,52.12863749379998,3,28,1
29,2.25,77.84415881009453,1,3,1
211,3.125,50.562005482973895,6,29,0
371,3.294117647058824,33.64655423484397,4,39,0
34,4.5,89.43049300772245,0,3,1
28,2.1666666666666665,57.22778294247716,0,5,0
83,3.25,59.67254444855004,1,13,1
51,3.5,76.16866708592391,2,7,1
336,3.733333333333333,41.86117458653012,8,30,0
0,0.0,0.0,0,0,1
278,3.0,40.82020104915202,2,28,0
955,2.689655172413793,15.298444953272464,21,63,0
61,3.6666666666666665,56.43636098430445,0,8,0
2301,2.3908045977011496,0.0,51,191,0
284,1.0769230769230769,61.68968059604215,8,0,0
557,2.263157894736842,31.550380227953685,9,39,0
33,3.25,69.78986326769326,0,9,0
548,1.5454545454545454,34.61680265809243,11,0,0
88,3.8333333333333335,62.63706702674197,0,13,0
46,1.6,86.40500430415628,0,1,1
233,1.75,52.15862123640391,8,10,0
82,1.7272727272727273,66.77057215068254,3,6,0
467,3.04,40.32776303212759,9,15,0
50,1.4,66.28240432685976,0,0,0
26,2.0,71.44842835188814,0,0,1
0,0.0,0.0,0,0,1
260,4.6,48.86939124309328,6,15,0
831,2.255813953488372,29.232623168662737,37,27,0
146,1.0,65.2030095530117,3,0,0
9,3.5,72.69041470071554,0,2,1
188,1.1666666666666667,53.27979926972552,4,1,0
26,3.333333333333333,81.03664779079226,1,2,0
0,0.0,0.0,0,0,1
493,3.0,38.837811791325805,12,22,0
69,1.6,79.43513159127924,4,2,0
228,6.285714285714286,48.50784751001901,1,32,0
718,1.523076923076923,30.607099748138666,13,24,0
503,2.119047619047619,35.46017857344908,17,39,0
69,1.0,61.60600584054374,0,0,0
1843,1.815217391304348,0.0,38,50,0
49,3.6666666666666665,66.64733030794146,0,7,0
50,1.0,70.99784328050649,1,0,0
445,2.210526315789474,41.97478465147616,5,19,0
82,2.0,67.68296364072197,0,5,0
0,0.0,0.0,0,0,1
41,3.0,100.0,2,0,0
199,3.4444444444444446,48.12303329764956,11,18,0
76,2.0,60.07846267204922,1,5,0
205,4.375,51.656375490085146,1,22,0
687,1.851063829787234,33.60010251954805,18,12,0
30,9.5,85.81393651878803,1,6,0
74,1.1666666666666667,56.08308071319464,1,0,0
149,1.0,72.48374269349186,3,0,0
162,2.2,59.57570914733402,7,7,0
17,4.5,89.26938057997745,0,0,0
146,1.7777777777777777,62.52507613769489,9,2,0
140,1.375,62.28639064940011,1,0,0
320,2.4545454545454546,53.309672669219474,15,0,0
77,5.2,69.0568073614393,1,10,0
24,3.0,65.83115922178618,1,3,0
186,3.125,59.537918559505854,5,10,0
201,1.5,61.06094144914051,6,2,0
91,1.2222222222222223,69.42862120704707,1,1,0
99,1.8333333333333333,71.05311394755122,0,2,0
117,2.625,56.67697689223776,0,10,0
275,1.8333333333333333,44.75671028368791,4,12,0
7,3.5,76.2043786057638,0,2,1
79,1.0,75.06611762028679,0,0,0
133,6.285714285714286,52.62745330395848,5,31,0
185,1.1176470588235294,64.15801814596499,6,1,0
1033,1.3846153846153846,29.37424729392636,20,7,0
31,2.5,83.24953596279622,0,1,0
8,1.0,75.94371704946475,0,0,0
56,2.0,84.208983475575,3,3,0
192,2.7,46.66888647085193,2,12,0
808,1.2115384615384617,36.2898116178068,43,1,0
269,1.1666666666666667,54.03065696242905,3,1,0
36,1.3333333333333333,84.10600414571825,0,0,0
26,5.333333333333333,57.69882300026518,0,8,0
40,2.5,78.1385121320948,0,2,1
60,11.5,72.48789679331998,0,10,0
679,1.5818181818181818,38.20586560993959,13,21,0
82,1.5,100.0,4,0,0
202,1.2307692307692308,57.25851763967044,7,0,0
24,2.5,83.79263613027778,0,3,0
76,1.125,67.61828005490908,4,0,0
13,2.0,94.84516566254656,0,1,0
247,2.6875,48.71751994335729,7,22,0
581,2.64,29.802302946631404,18,1,0
474,1.8214285714285716,47.51062308376153,8,17,0
47,1.0,100.0,2,0,0
179,2.0,51.88097143070613,6,11,0
47,3.0,72.46201536643889,1,4,1
40,1.5,70.75698163743252,2,1,0
728,1.8703703703703705,26.5189400484019,13,43,0
225,3.0,48.875267719644505,3,16,0
81,1.25,73.3784797626344,1,1,0
77,2.333333333333333,60.22435840859848,1,10,0
21,4.333333333333333,60.20514710585651,0,5,0
20,3.0,89.6335536819164,0,2,1
337,1.3333333333333333,47.255093298154726,16,3,0
235,2.1,53.9524425076936,7,6,0
36,2.0,85.92198607960175,3,1,1
177,2.3,56.00883257836974,6,9,0
38,2.333333333333333,100.0,1,2,1
63,1.5,100.0,3,1,0
49,1.0,100.0,0,0,0
67,1.2,100.0,2,0,0
122,2.0,62.64270801222055,3,1,0
76,1.625,65.52684853510858,0,4,0
169,1.3333333333333333,58.82736638529551,6,2,0
135,1.3333333333333333,100.0,5,0,0
29,1.3333333333333333,100.0,0,0,1
255,1.181818181818182,59.047237646574494,12,0,0
7,0.0,0.0,0,0,1
133,1.0,89.37612056961436,2,1,1
216,4.714285714285714,61.9634264737533,1,8,0
423,1.4545454545454546,48.00748310140736,32,5,0
430,2.7142857142857144,50.7916402923994,6,6,0
723,1.3214285714285714,48.985489260012336,35,1,0
1280,2.381818181818182,23.83761828310216,69,7,0
102,1.0,100.0,2,0,0
725,1.346938775510204,41.74774359101572,29,16,0
848,1.5,32.82857855155697,47,8,0
112,5.25,56.93141063390026,1,6,0
23,3.0,90.7695498413488,0,0,0
3793,1.87012987012987,0.0,155,112,0
921,1.6833333333333331,33.99734135388087,15,8,0
64,4.0,66.25690215669282,1,8,0
317,1.3870967741935485,47.76286740471402,5,9,0
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
29,3.0,85.37865520336445,0,2,1
69,2.0,66.42523136781361,1,4,1
544,2.0,39.47869590448344,4,27,1
0,0.0,0.0,0,0,1
119,1.5,74.35138972663475,2,3,0
58,1.6666666666666667,85.229968708181,5,2,0
463,1.7142857142857142,52.52637400937972,8,9,0
105,2.0,60.01787589222761,5,10,1
0,0.0,0.0,0,0,1
38,2.6666666666666665,75.3939598629751,0,4,0
237,2.238095238095238,39.90716681450439,5,22,1
329,2.333333333333333,47.70188350475525,0,10,0
1451,3.6052631578947367,16.261416581996894,42,80,1
218,2.4,52.31508798697285,0,8,0
299,3.090909090909091,47.11252643047029,0,10,0
216,2.0,55.41548744767288,0,2,0
265,4.666666666666667,48.59791539733177,4,16,0
99,2.7,56.324382559810566,2,14,0
324,2.6956521739130435,39.85893514005409,18,32,1
414,2.46875,31.19297197603277,30,38,0
275,3.363636363636364,50.39801187658711,9,8,0
150,1.25,100.0,1,0,1
642,3.5,36.01705686006778,34,41,0
329,2.333333333333333,47.70188350475525,0,10,0
58,6.0,74.642080008399,0,5,0
667,1.7894736842105263,42.88739310920796,0,3,0
1230,3.656716417910448,4.890516952169381,23,99,0
73,4.5,82.61310260489809,2,3,1
287,2.5454545454545454,49.12130117236325,0,10,0
386,4.809523809523809,29.090300166320347,15,70,0
342,2.631578947368421,44.85170598557514,4,21,0
340,1.8333333333333333,52.96436067172812,0,3,0
0,0.0,0.0,0,0,1
66,4.0,70.09775854209201,0,1,0
300,2.1739130434782608,45.42686692001455,11,20,0
63,2.25,65.88908417488035,2,5,1
167,2.083333333333333,54.83832305540803,1,8,0
40,1.0,75.7475221356009,1,0,1
27,2.0,76.55471099040834,0,1,1
172,1.9166666666666667,64.36338356154754,1,11,1
27,3.0,72.67327513570348,0,3,1
222,5.111111111111111,44.53070659835547,27,36,0
119,1.6,73.55950813726254,13,3,1
423,2.0434782608695654,46.2654245150578,8,18,0
123,1.5555555555555556,69.25189239542978,2,4,1
56,2.25,69.73026427462696,0,5,1
110,2.6666666666666665,54.48679739943956,2,8,0
153,1.4545454545454546,67.45834926138023,1,3,0
171,2.923076923076923,53.44655082665268,1,18,0
242,1.5714285714285714,55.998721692271175,3,8,0
26,1.5,78.59925236657395,2,0,1
0,0.0,0.0,0,0,1
46,1.0,100.0,1,0,1
586,1.069767441860465,59.92353575538612,23,0,0
33,3.0,77.12380001263999,0,0,0
88,1.1666666666666667,100.0,0,0,0
125,1.5714285714285714,59.52848005895679,0,0,0
415,1.1785714285714286,64.79583134988843,18,0,0
319,1.619047619047619,47.388193978471534,7,0,0
100,1.0,100.0,0,0,0
223,1.3125,57.102181830901145,6,0,0
277,1.0416666666666667,100.0,9,0,0
509,1.3333333333333333,53.92317454610641,13,0,0
73,1.4285714285714286,82.89836394918768,1,3,0
90,1.5,46.95534857002463,1,5,0
151,1.7692307692307692,46.77382807306136,7,19,0
90,1.5,72.19345112930749,0,4,1
418,1.4838709677419355,49.60929237407947,9,14,0
12,1.0,100.0,0,0,1
42,3.0,100.0,0,0,0
32,5.0,76.25060235888851,1,8,1
81,2.75,82.03755398168859,0,7,0
58,1.6666666666666667,65.59357336233249,1,3,0
70,1.0,60.19026889074795,0,0,0
84,1.0,59.33099816006301,6,0,0
40,1.5,71.44842835188814,1,1,1
69,1.1666666666666667,63.07273185282701,0,1,0
0,0.0,0.0,0,0,1
124,1.0,100.0,2,0,0
385,1.4375,45.5326480076843,7,4,0
318,1.55,43.168138716401074,15,9,0
519,1.3333333333333333,42.951701484126666,19,2,0
114,3.25,62.88513032042757,5,1,0
173,2.2,59.78824893922553,8,0,0
737,1.9230769230769231,34.0050082031962,13,16,0
830,1.975609756097561,31.844436986468164,20,13,0
1382,1.1904761904761905,22.15429544497381,47,1,0
648,1.5142857142857142,28.539739355981244,46,1,0
112,2.0,61.43514599944414,11,0,0
445,1.2916666666666667,48.808597343402894,19,3,0
2012,1.6483516483516485,21.700620614731267,40,13,0
535,2.421052631578948,39.19754726429333,19,10,0
175,2.3,41.78995359651492,5,8,0
227,2.076923076923077,47.28771688758265,7,12,0
747,1.15,32.74060422231557,11,5,0
670,1.2,46.66626551326766,15,5,0
0,0.0,0.0,0,0,1
72,1.1428571428571428,82.69889382429868,0,0,1
243,3.333333333333333,46.04169735029666,12,5,0
144,2.4,56.86646734489548,9,5,0
244,2.272727272727273,50.82672636537853,5,5,0
0,0.0,0.0,0,0,1
10,0.0,0.0,0,0,1
610,3.628571428571429,31.27992777968124,17,2,0
682,3.3548387096774195,42.54196133716834,21,0,0
99,0.0,0.0,0,0,1
12,0.0,0.0,0,0,0
530,3.1333333333333333,54.90991906661304,11,0,0
206,4.666666666666667,53.23577148124744,12,0,0
106,4.666666666666667,70.56389711823202,2,0,0
161,4.0,78.98653806784918,1,2,0
58,4.0,88.9532902651449,3,0,0
147,1.3333333333333333,72.19010627381435,3,0,0
454,3.8125,48.44107491156781,9,0,0
29,3.5,72.24010447229436,0,0,0
453,2.06,40.24908860908959,8,0,0
941,3.466666666666667,33.45428511961708,21,0,0
26,0.0,0.0,0,0,0
62,9.0,82.48979128042599,1,0,0
176,4.25,69.9536073351487,1,3,0
35,1.0,100.0,1,0,0
27,0.0,0.0,2,0,1
89,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
1490,8.958333333333334,20.22221638742601,37,20,0
30,2.0,97.693489696383,0,0,0
187,2.2,73.1407971241874,3,0,0
89,0.0,0.0,6,0,1
146,3.6666666666666665,74.03886948379132,4,1,0
264,6.333333333333333,66.20794417709276,12,1,0
614,2.65,46.40118294504948,13,0,0
139,3.25,63.253401331065454,8,0,0
156,6.5,59.26519019317279,10,1,0
154,9.0,69.1800555681126,2,0,0
56,5.0,75.11934072311266,1,0,0
138,0.0,0.0,1,0,0
21,0.0,0.0,0,0,0
82,4.0,79.70323842592443,6,0,0
544,4.625,42.6200355538467,13,3,0
105,2.833333333333333,76.6082310817523,5,0,0
285,6.2,36.66022522510514,10,2,0
292,4.333333333333333,71.71055577538009,9,0,0
477,8.714285714285714,53.93546378456181,14,0,0
0,0.0,0.0,0,0,1
8,1.0,100.0,0,0,1
40,3.0,71.88621556846499,1,2,1
57,1.6666666666666667,70.09351488987173,9,2,0
30,2.0,78.01508585192973,0,1,0
530,2.033333333333333,55.28231263834124,10,18,0
59,1.25,80.82909044746512,8,1,1
58,2.0,63.013737263944414,2,1,0
332,3.2857142857142856,47.98017758659581,7,8,0
0,0.0,0.0,0,0,1
504,4.416666666666667,46.33447593632972,23,2,0
88,1.4285714285714286,68.6402257452113,1,1,1
107,0.0,0.0,1,5,0
386,0.0,0.0,7,0,1
86,1.0,100.0,17,0,0
696,3.727272727272727,47.45296637796813,36,0,0
157,1.0,100.0,18,0,1
314,2.9473684210526314,47.34688819893023,4,3,0
17,0.0,0.0,0,0,1
106,4.0,80.40496947207079,31,0,1
561,2.3773584905660377,39.75748112693178,17,0,0
151,1.2857142857142858,77.2498807995156,3,0,0
134,4.333333333333333,59.53820785726878,1,0,1
33,4.0,93.00081741579876,0,0,0
1039,4.458333333333333,21.690865978957028,28,0,0
23,0.0,0.0,0,0,0
831,4.066666666666666,38.091623642484,29,0,0
128,6.0,84.22065204509254,2,0,0
99,1.375,81.76895263172229,1,0,0
1086,4.547619047619048,25.184109601732533,26,0,0
50,2.5,100.0,2,1,0
184,6.5,71.18108015146586,49,5,0
14,0.0,0.0,0,0,0
23,1.0,100.0,1,0,0
58,1.0,75.60085750918277,0,0,1
8,2.0,78.01508585192973,1,1,1
27,1.8,86.45398139061467,1,3,1
22,1.6666666666666667,67.28666784000676,1,2,1
428,3.4285714285714284,44.15351821259341,10,55,0
13,1.0,100.0,0,0,1
3040,2.8489795918367347,0.0,61,512,0
78,2.071428571428572,45.105238401470885,1,11,1
165,2.4166666666666665,49.208813990549096,5,19,0
977,2.333333333333333,18.976931257122484,23,70,0
17,3.0,69.19993388914534,0,0,0
14,0.0,0.0,0,0,0
176,2.2,52.34542381192951,1,0,0
0,0.0,0.0,0,0,1
25,0.0,0.0,1,0,0
29,1.0,100.0,0,0,1
104,1.6,67.43812051072628,2,0,0
256,1.8,39.26337134444619,7,4,1
168,1.1,48.74574212488085,7,0,1
96,1.2,100.0,1,0,0
121,1.4666666666666666,68.0507143656168,1,0,0
257,1.696969696969697,48.826253517493605,1,0,0
34,1.4,86.61352622843042,0,0,1
45,3.0,71.68982996362357,1,0,1
84,1.4,72.33665390823778,2,0,1
39,2.0,79.46836468481555,1,0,0
30,1.2,100.0,1,0,0
47,1.0,56.58813718062828,3,0,1
1,0.0,0.0,0,0,1
94,0.0,0.0,4,0,1
234,1.0,63.673271829556725,2,0,1
58,0.0,0.0,1,0,0
57,0.0,0.0,0,0,0
140,1.0,62.10551165123511,0,0,1
292,6.5,33.37455885216169,6,2,0
100,1.5,57.86162050450735,5,0,1
79,1.5,64.38510716009539,2,0,0
127,1.6666666666666667,41.92628840904907,3,2,0
347,5.0,31.319357830602137,7,2,0
164,2.0,60.91664092845531,0,0,0
213,2.6666666666666665,65.56072899183471,6,0,0
111,1.0,70.29070688245736,7,0,0
177,0.0,0.0,1,0,0
183,0.0,0.0,3,0,0
99,3.0,68.17759767642276,4,0,1
113,0.0,0.0,0,0,0
229,1.0,63.941289243752266,3,0,1
227,3.6666666666666665,60.21181885232174,8,0,0
294,2.0,47.79243067946824,2,0,0
165,2.0,59.69084160685623,5,0,0
141,3.0,43.59830175415428,5,0,0
77,4.0,44.87478597588353,2,0,0
159,2.25,53.11031845076331,17,0,0
113,3.0,60.58193003831399,2,0,0
191,11.5,47.1042290982276,4,0,0
472,3.4375,46.15469342912808,11,0,1
120,3.0,60.03816330621054,2,0,0
48,1.3333333333333333,70.21094507324948,0,0,1
176,0.0,0.0,2,0,0
529,5.333333333333333,40.72180122774502,8,2,1
80,3.0,66.30459595011442,4,0,0
48,0.0,0.0,0,0,0
304,1.3333333333333333,53.85338942593844,5,0,0
311,2.25,44.7600410236747,3,0,0
386,10.5,30.390750437877635,5,0,1
233,1.0,62.57757921067982,10,1,0
151,0.0,0.0,13,0,0
107,1.5,72.52584037246928,7,0,1
74,1.0,72.91326571030973,3,0,1
123,1.0,65.18692981162897,2,0,0
208,1.2,53.64780245657115,6,0,1
33,0.0,0.0,0,0,0
172,4.0,70.13379889847776,8,12,0
255,4.833333333333333,49.739535439253146,5,1,0
355,3.333333333333333,58.10334506256325,28,3,0
774,2.9444444444444446,42.707424659239,17,3,0
75,2.0,85.49110362225392,4,2,0
34,2.0,93.45790729858602,3,0,0
142,3.75,54.45149223786566,7,2,0
30,0.0,0.0,1,0,0
96,3.0,71.45393448232718,0,0,0
30,0.0,0.0,1,2,0
1354,3.0,70.04194054408578,59,0,0
1100,2.8666666666666667,46.7944934139963,64,1,1
179,3.5,58.39510238457969,4,0,1
58,3.25,64.27363837077198,4,0,1
53,2.0,87.58849939427837,4,0,1
47,2.333333333333333,84.05540181035663,1,0,1
58,3.333333333333333,87.30642043309686,9,0,1
84,4.333333333333333,77.99145786646015,2,2,0
84,1.5,82.1401126584988,12,0,0
218,3.555555555555556,65.3948540527755,4,0,0
836,2.25,52.97205645756923,37,0,1
151,2.0,71.19332832118921,4,0,1
162,1.5,70.42471527949368,5,0,1
292,2.0,71.36898536641895,6,0,1
137,0.0,0.0,6,0,1
434,1.7083333333333333,45.98451903807816,7,2,0
348,2.727272727272727,57.26325647260366,9,0,1
246,2.333333333333333,65.64275423631173,1,0,0
274,0.0,0.0,11,0,1
438,1.5,65.72572083543803,25,0,1
145,1.25,67.45750735852127,2,0,1
224,3.0,62.60737768115988,2,0,0
228,4.6,58.78411087302753,6,1,0
163,2.25,67.80854866386044,2,0,0
123,0.0,0.0,10,0,1
56,0.0,0.0,1,0,1
140,0.0,0.0,10,0,1
336,1.3333333333333333,70.07172537571837,15,0,1
304,0.0,0.0,9,0,1
282,1.3333333333333333,51.52806525139392,11,0,1
241,0.0,0.0,3,0,1
157,0.0,0.0,4,0,1
128,0.0,0.0,1,0,1
107,2.0,75.08022988160792,3,0,1
228,1.3333333333333333,71.3387436853411,25,0,1
229,2.333333333333333,79.50788038555386,14,0,1
78,0.0,0.0,5,0,1
146,1.0,70.2543329799882,3,0,0
55,4.0,86.537864465833,0,0,1
108,0.0,0.0,6,0,0
68,0.0,0.0,4,0,0
288,0.0,0.0,2,0,0
104,0.0,0.0,5,0,1
92,0.0,0.0,8,0,1
132,0.0,0.0,8,0,1
94,0.0,0.0,10,0,1
58,0.0,0.0,1,0,1
88,3.0,80.4008190002208,1,0,1
190,0.0,0.0,26,0,0
113,0.0,0.0,1,0,1
249,15.0,57.69406886904796,11,0,0
129,1.2857142857142858,79.99930242409657,1,0,1
178,0.0,0.0,8,0,0
206,2.0,71.48601380091513,9,0,1
45,0.0,0.0,1,0,1
162,0.0,0.0,4,0,1
132,5.0,74.96441257117402,4,0,1
178,0.0,0.0,1,0,0
69,0.0,0.0,1,0,1
147,0.0,0.0,11,0,1
108,0.0,0.0,0,0,0
118,0.0,0.0,4,0,0
181,0.0,0.0,7,0,1
186,3.0,100.0,4,0,1
231,0.0,0.0,6,0,1
132,0.0,0.0,4,0,1
85,0.0,0.0,3,0,1
61,0.0,0.0,0,0,1
233,1.0,75.75211996489776,14,0,1
159,0.0,0.0,9,0,1
108,0.0,0.0,1,0,0
216,0.0,0.0,7,0,0
189,0.0,0.0,2,0,0
158,0.0,0.0,5,0,1
175,0.0,0.0,5,0,0
169,0.0,0.0,8,0,1
109,1.0,82.66303726431573,1,0,0
335,2.0,69.24378735106204,20,0,1
85,0.0,0.0,2,1,0
115,3.0,77.5505979586269,2,0,0
192,1.0,65.7421163505722,15,0,1
63,0.0,0.0,1,0,0
163,0.0,0.0,11,0,0
105,0.0,0.0,10,0,1
143,1.3333333333333333,73.14974068152924,5,0,1
67,0.0,0.0,2,0,1
123,1.5,68.2606899767146,3,0,0
78,0.0,0.0,0,0,0
75,1.3333333333333333,59.23410225042095,0,0,1
252,1.0,67.9041512937845,25,0,1
79,0.0,0.0,5,0,1
106,0.0,0.0,1,0,1
191,2.0,65.60398238298109,4,0,0
102,0.0,0.0,0,0,0
170,1.0,100.0,10,0,1
226,0.0,0.0,17,0,1
120,0.0,0.0,10,0,1
176,0.0,0.0,5,0,0
379,2.0,74.73637919223668,23,0,1
182,0.0,0.0,4,0,0
143,2.0,70.80886637971159,3,0,1
338,1.6666666666666667,61.09869051182648,18,0,1
166,0.0,0.0,1,0,1
90,0.0,0.0,2,0,1
429,1.0,65.46846600481507,30,0,1
126,0.0,0.0,10,0,1
112,0.0,0.0,6,0,1
111,0.0,0.0,1,0,0
96,0.0,0.0,2,0,1
258,1.0,75.72408383567904,18,0,1
218,0.0,0.0,14,0,1
93,0.0,0.0,1,0,1
133,0.0,0.0,10,0,1
86,0.0,0.0,4,0,1
52,0.0,0.0,0,0,0
57,0.0,0.0,2,0,1
115,0.0,0.0,7,0,1
192,0.0,0.0,15,0,1
98,0.0,0.0,15,0,1
396,0.0,0.0,15,0,1
127,0.0,0.0,5,0,1
66,0.0,0.0,2,0,1
97,1.0,71.89724855999114,1,0,0
60,0.0,0.0,1,0,1
228,0.0,0.0,18,0,1
227,2.0,70.85974482478255,14,0,0
150,0.0,0.0,5,0,0
190,3.0,69.1756576398967,7,0,0
257,2.0,68.96061692529835,15,0,0
171,2.0,83.44513892059685,3,0,1
272,1.5,70.60846347146459,13,0,1
189,0.0,0.0,10,0,1
779,0.0,0.0,40,0,0
618,0.0,0.0,87,0,1
246,0.0,0.0,15,0,1
192,2.0,72.98627859516893,18,0,1
251,0.0,0.0,11,0,1
212,0.0,0.0,12,0,1
93,1.0,76.9879557633357,4,0,0
55,0.0,0.0,1,0,1
64,0.0,0.0,0,0,0
249,0.0,0.0,27,0,1
89,0.0,0.0,0,0,1
115,1.0,76.94995596688803,8,0,1
136,0.0,0.0,6,0,0
249,3.0,67.55887133018098,14,0,1
88,0.0,0.0,1,0,0
193,5.0,68.84434919116765,39,0,1
103,0.0,0.0,9,0,1
82,0.0,0.0,4,0,0
72,0.0,0.0,2,0,1
167,0.0,0.0,13,0,1
80,0.0,0.0,2,0,0
594,1.6666666666666667,57.51760756544082,24,0,1
212,1.0,67.9728725482001,2,0,0
314,0.0,0.0,10,0,0
81,0.0,0.0,2,0,0
181,0.0,0.0,19,0,1
71,0.0,0.0,1,0,0
119,0.0,0.0,2,0,1
200,0.0,0.0,10,0,1
154,1.5,76.18790025059292,3,0,1
87,1.0,78.15982744330285,0,0,1
52,1.0,78.90884064460576,4,0,0
57,0.0,0.0,2,0,0
47,0.0,0.0,0,0,1
63,0.0,0.0,0,0,0
132,0.0,0.0,2,0,1
83,0.0,0.0,1,0,1
125,0.0,0.0,1,0,0
700,4.25,58.37483898034852,17,0,1
241,1.0,85.72161086088977,10,0,0
183,4.0,75.57377461751163,21,0,1
183,0.0,0.0,3,0,1
142,0.0,0.0,10,0,1
123,0.0,0.0,4,0,0
146,0.0,0.0,0,0,0
189,0.0,0.0,4,0,1
93,0.0,0.0,5,0,1
52,0.0,0.0,0,0,1
75,0.0,0.0,0,0,1
211,0.0,0.0,4,0,0
259,0.0,0.0,6,0,0
217,0.0,0.0,14,0,1
719,1.3428571428571427,60.92967240158096,24,0,1
130,2.5,71.52415643669906,0,0,1
98,0.0,0.0,3,0,1
453,4.0,58.57525697115636,43,0,1
140,0.0,0.0,5,0,1
183,0.0,0.0,25,0,1
