project,file,LOC,Cyclomatic_Complexity,Maintainability_Index,Pylint_Score,PEP8_Violations,Security_Issues
django,python_projects\django\tests\admin_filters\models.py,101,1.4545454545454546,100.0,2.5,2,0
django,python_projects\django\tests\admin_filters\tests.py,2056,1.504201680672269,16.2298857163835,7.7,98,0
django,python_projects\django\tests\admin_filters\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_inlines\admin.py,539,1.2911392405063291,40.74704032869892,3.03,7,0
django,python_projects\django\tests\admin_inlines\models.py,415,1.2083333333333333,54.04471101873209,2.67,10,1
django,python_projects\django\tests\admin_inlines\tests.py,2560,1.3669724770642202,12.202577018771782,6.9,187,21
django,python_projects\django\tests\admin_inlines\test_templates.py,25,1.5,100.0,0.0,2,0
django,python_projects\django\tests\admin_inlines\urls.py,10,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_inlines\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_ordering\models.py,38,1.5,100.0,0.0,0,0
django,python_projects\django\tests\admin_ordering\tests.py,208,1.608695652173913,69.18482656538168,3.37,3,0
django,python_projects\django\tests\admin_ordering\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_registration\models.py,28,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_registration\tests.py,170,1.08,100.0,3.96,10,0
django,python_projects\django\tests\admin_registration\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\configured_dynamic_settings_manage.py,20,2.0,79.71476714845409,0.77,0,0
django,python_projects\django\tests\admin_scripts\configured_settings_manage.py,9,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\tests.py,3330,1.21875,0.0,8.32,88,4
django,python_projects\django\tests\admin_scripts\urls.py,14,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\another_app_waiting_migration\models.py,8,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\another_app_waiting_migration\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\another_app_waiting_migration\migrations\0001_initial.py,25,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\another_app_waiting_migration\migrations\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_raising_messages\models.py,12,1.5,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_raising_messages\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_raising_warning\models.py,8,1.5,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_raising_warning\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_waiting_migration\models.py,8,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_waiting_migration\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_waiting_migration\migrations\0001_initial.py,25,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_waiting_migration\migrations\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_with_import\models.py,8,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\app_with_import\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\broken_app\models.py,1,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\broken_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\admin\foo.py,5,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\admin\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\management\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\management\commands\duplicate.py,6,1.5,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\management\commands\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\models\bar.py,8,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\models\foo.py,8,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\complex_app\models\__init__.py,4,0.0,0.0,6.67,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\app_template\api.py,1,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\app_template\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\project_template\.hidden\render.py,1,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\project_template\additional_dir\additional_file.py,1,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\project_template\additional_dir\extra.py,1,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\project_template\additional_dir\localized.py,2,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\project_template\project_name\settings.py,1,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\custom_templates\project_template\project_name\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\management\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\management\commands\app_command.py,12,1.5,78.01508585192973,0.0,0,0
django,python_projects\django\tests\admin_scripts\management\commands\base_command.py,18,1.3333333333333333,72.13824373623434,0.91,0,0
django,python_projects\django\tests\admin_scripts\management\commands\custom_startproject.py,9,1.5,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\management\commands\label_command.py,12,1.5,78.01508585192973,0.0,0,0
django,python_projects\django\tests\admin_scripts\management\commands\noargs_command.py,9,1.5,78.01508585192973,0.0,0,0
django,python_projects\django\tests\admin_scripts\management\commands\suppress_base_options_command.py,23,1.3333333333333333,73.041182281749,0.0,1,0
django,python_projects\django\tests\admin_scripts\management\commands\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\simple_app\models.py,3,0.0,0.0,5.0,0,0
django,python_projects\django\tests\admin_scripts\simple_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\simple_app\management\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\simple_app\management\commands\duplicate.py,6,1.5,100.0,0.0,0,0
django,python_projects\django\tests\admin_scripts\simple_app\management\commands\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_utils\admin.py,53,1.6666666666666667,76.08621989020085,0.33,0,0
django,python_projects\django\tests\admin_utils\models.py,88,1.1875,100.0,0.44,2,0
django,python_projects\django\tests\admin_utils\tests.py,488,1.3513513513513513,46.3544884485011,4.22,18,2
django,python_projects\django\tests\admin_utils\test_logentry.py,455,1.3,54.124735855355866,6.88,17,1
django,python_projects\django\tests\admin_utils\urls.py,8,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_utils\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_views\admin.py,1442,1.5025641025641026,17.61178081869413,3.67,13,1
django,python_projects\django\tests\admin_views\customadmin.py,82,1.3636363636363635,76.39930286003559,1.37,1,2
django,python_projects\django\tests\admin_views\custom_has_permission_admin.py,34,4.0,79.00158659257158,0.0,1,0
django,python_projects\django\tests\admin_views\forms.py,25,1.8,66.82595833087603,0.0,1,0
django,python_projects\django\tests\admin_views\models.py,1192,1.2682926829268293,31.941710648772823,3.95,11,0
django,python_projects\django\tests\admin_views\tests.py,9245,1.2433460076045628,0.0,7.4,557,88
django,python_projects\django\tests\admin_views\test_actions.py,547,1.1142857142857143,45.75661609823608,6.33,27,2
django,python_projects\django\tests\admin_views\test_adminsite.py,128,1.1538461538461537,100.0,4.17,2,1
django,python_projects\django\tests\admin_views\test_autocomplete_view.py,599,1.6428571428571428,37.80941984313558,4.84,34,3
django,python_projects\django\tests\admin_views\test_breadcrumbs.py,29,1.2,100.0,0.0,0,1
django,python_projects\django\tests\admin_views\test_forms.py,48,1.4,100.0,0.0,2,1
django,python_projects\django\tests\admin_views\test_history_view.py,111,1.5714285714285714,63.33003360507291,1.09,9,3
django,python_projects\django\tests\admin_views\test_multidb.py,212,1.95,41.45044096449697,3.42,7,2
django,python_projects\django\tests\admin_views\test_nav_sidebar.py,234,1.1111111111111112,47.23615744746102,2.96,19,3
django,python_projects\django\tests\admin_views\test_password_form.py,144,1.25,78.22292390556854,3.23,1,4
django,python_projects\django\tests\admin_views\test_related_object_lookups.py,181,1.5714285714285714,57.553278455258244,2.7,9,2
django,python_projects\django\tests\admin_views\test_skip_link_to_content.py,171,2.0,68.27819819988038,0.35,9,5
django,python_projects\django\tests\admin_views\test_templatetags.py,234,3.0,52.66642017208769,5.04,8,3
django,python_projects\django\tests\admin_views\urls.py,40,1.0,100.0,0.0,4,0
django,python_projects\django\tests\admin_views\views.py,12,1.0,100.0,0.0,0,0
django,python_projects\django\tests\admin_views\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_widgets\models.py,215,1.3548387096774193,70.73900671500711,4.54,0,0
django,python_projects\django\tests\admin_widgets\tests.py,2070,1.3916666666666666,17.445912175956877,4.98,108,18
django,python_projects\django\tests\admin_widgets\test_autocomplete_widget.py,198,1.2,52.84410002097031,2.41,2,0
django,python_projects\django\tests\admin_widgets\urls.py,7,0.0,0.0,0.0,0,0
django,python_projects\django\tests\admin_widgets\widgetadmin.py,78,1.4285714285714286,60.646450306115725,4.86,0,0
django,python_projects\django\tests\admin_widgets\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\aggregation\models.py,52,1.4444444444444444,100.0,5.14,1,0
django,python_projects\django\tests\aggregation\tests.py,2731,1.1830985915492958,1.9115457060892402,7.31,124,0
django,python_projects\django\tests\aggregation\test_filter_argument.py,241,1.1428571428571428,40.16485850392486,5.73,4,0
django,python_projects\django\tests\aggregation\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\aggregation_regress\models.py,137,1.0,100.0,1.59,2,0
django,python_projects\django\tests\aggregation_regress\tests.py,1966,1.205128205128205,27.112184989835782,7.64,76,3
django,python_projects\django\tests\aggregation_regress\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\annotations\models.py,68,1.0,100.0,4.35,1,0
django,python_projects\django\tests\annotations\tests.py,1541,1.3578947368421053,15.622810433183494,7.12,44,1
django,python_projects\django\tests\annotations\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\apps.py,38,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\models.py,17,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\tests.py,625,1.11864406779661,50.41588326504549,7.25,22,0
django,python_projects\django\tests\apps\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\namespace_package_base\nsapp\apps.py,9,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\no_config_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\one_config_app\apps.py,5,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\one_config_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\query_performing_app\apps.py,92,1.25,52.796966081039976,2.22,5,0
django,python_projects\django\tests\apps\query_performing_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\two_configs_app\apps.py,9,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\two_configs_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\two_configs_one_default_app\apps.py,10,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\two_configs_one_default_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\apps\two_default_configs_app\apps.py,11,1.0,100.0,0.0,0,0
django,python_projects\django\tests\apps\two_default_configs_app\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\app_loading\tests.py,81,1.2727272727272727,74.43127033286873,3.92,5,0
django,python_projects\django\tests\app_loading\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\app_loading\not_installed\models.py,20,1.0,100.0,0.0,0,0
django,python_projects\django\tests\app_loading\not_installed\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\asgi\tests.py,765,1.3666666666666667,45.23106711479302,6.79,16,0
django,python_projects\django\tests\asgi\urls.py,77,1.5,51.577548191525416,2.5,0,0
django,python_projects\django\tests\asgi\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\async\models.py,15,1.0,100.0,0.0,0,0
django,python_projects\django\tests\async\tests.py,146,1.7222222222222223,100.0,1.25,3,0
django,python_projects\django\tests\async\test_async_auth.py,183,1.0666666666666667,100.0,6.07,3,6
django,python_projects\django\tests\async\test_async_model_methods.py,36,1.1666666666666667,100.0,4.58,0,0
django,python_projects\django\tests\async\test_async_queryset.py,259,1.7142857142857142,44.25471397444417,6.67,5,2
django,python_projects\django\tests\async\test_async_related_managers.py,112,1.0625,100.0,7.36,3,0
django,python_projects\django\tests\async\test_async_shortcuts.py,58,1.1666666666666667,100.0,1.76,10,0
django,python_projects\django\tests\async\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\tests\auth_tests\backend_alias.py,4,0.0,0.0,5.0,0,0
django,python_projects\django\tests\auth_tests\client.py,45,1.6,94.42732119316203,3.48,0,0
django,python_projects\django\tests\auth_tests\settings.py,21,0.0,0.0,6.67,0,0
django,python_projects\django\tests\auth_tests\test_admin_multidb.py,79,1.875,64.45609560727812,0.0,1,1
django,python_projects\django\tests\auth_tests\test_auth_backends.py,1416,1.381578947368421,19.385836274795643,0.0,82,33
django,python_projects\django\tests\auth_tests\test_basic.py,211,1.2105263157894737,100.0,5.26,3,7
